business_id,week_start_date,follower_count,engagement_rate,posts_count
BUS_0237,2024-09-03,471,0.0114,1
BUS_0237,2024-09-10,463,0.0165,0
BUS_0237,2024-09-17,457,0.0164,0
BUS_0237,2024-09-24,451,0.0141,0
BUS_0237,2024-10-01,445,0.0123,2
BUS_0237,2024-10-08,442,0.0158,0
BUS_0237,2024-10-15,438,0.015,0
BUS_0237,2024-10-22,437,0.014,1
BUS_0237,2024-10-29,435,0.0134,0
BUS_0237,2024-11-05,431,0.015,0
BUS_0237,2024-11-12,430,0.0088,0
BUS_0237,2024-11-19,425,0.0148,0
BUS_0237,2024-11-26,425,0.0139,1
BUS_0237,2024-12-03,422,0.0127,0
BUS_0237,2024-12-10,416,0.016,0
BUS_0237,2024-12-17,416,0.0151,0
BUS_0237,2024-12-24,412,0.0155,0
BUS_0237,2024-12-31,409,0.0137,0
BUS_0237,2025-01-07,407,0.0104,0
BUS_0237,2025-01-14,401,0.0156,0
BUS_0237,2025-01-21,396,0.0105,0
BUS_0237,2025-01-28,393,0.0113,1
BUS_0237,2025-02-04,389,0.0106,0
BUS_0237,2025-02-11,385,0.0107,0
BUS_0237,2025-02-18,382,0.0123,0
BUS_0237,2025-02-25,377,0.0164,0
BUS_0237,2025-03-04,375,0.0146,0
BUS_0237,2025-03-11,369,0.0119,2
BUS_0237,2025-03-18,364,0.0128,0
BUS_0237,2025-03-25,361,0.0139,0
BUS_0237,2025-04-01,356,0.0099,1
BUS_0237,2025-04-08,355,0.014,1
BUS_0237,2025-04-15,350,0.0115,1
BUS_0237,2025-04-22,348,0.0116,0
BUS_0237,2025-04-29,345,0.0087,0
BUS_0237,2025-05-06,341,0.0135,0
BUS_0237,2025-05-13,337,0.0112,1
BUS_0237,2025-05-20,336,0.0093,0
BUS_0237,2025-05-27,330,0.0166,0
BUS_0237,2025-06-03,327,0.0145,0
BUS_0237,2025-06-10,322,0.0125,0
BUS_0237,2025-06-17,319,0.0109,0
BUS_0237,2025-06-24,317,0.016,0
BUS_0237,2025-07-01,316,0.0137,0
BUS_0237,2025-07-08,313,0.0141,0
BUS_0237,2025-07-15,309,0.0132,0
BUS_0238,2024-07-23,1790,0.0686,0
BUS_0238,2024-07-30,1832,0.0575,4
BUS_0238,2024-08-06,1865,0.0621,4
BUS_0238,2024-08-13,1889,0.0665,2
BUS_0238,2024-08-20,1919,0.079,4
BUS_0238,2024-08-27,1954,0.076,3
BUS_0238,2024-09-03,1997,0.0729,2
BUS_0238,2024-09-10,2029,0.0823,6
BUS_0238,2024-09-17,2065,0.0674,7
BUS_0238,2024-09-24,2097,0.0777,2
BUS_0238,2024-10-01,2138,0.0729,4
BUS_0238,2024-10-08,2175,0.0807,5
BUS_0238,2024-10-15,2207,0.0885,3
BUS_0238,2024-10-22,2243,0.0678,4
BUS_0238,2024-10-29,2275,0.0609,4
BUS_0238,2024-11-05,2303,0.0611,3
BUS_0238,2024-11-12,2345,0.0725,6
BUS_0238,2024-11-19,2402,0.0629,3
BUS_0238,2024-11-26,2464,0.0868,8
BUS_0238,2024-12-03,2519,0.0763,2
BUS_0238,2024-12-10,2572,0.0696,6
BUS_0238,2024-12-17,2637,,4
BUS_0238,2024-12-24,2695,0.0641,5
BUS_0238,2024-12-31,2746,0.0769,2
BUS_0238,2025-01-07,2780,0.0787,6
BUS_0238,2025-01-14,2814,0.0693,4
BUS_0238,2025-01-21,2846,0.079,3
BUS_0238,2025-01-28,2895,0.048,6
BUS_0238,2025-02-04,2920,0.0807,2
BUS_0238,2025-02-11,2974,0.0657,4
BUS_0238,2025-02-18,3017,0.0703,2
BUS_0238,2025-02-25,3064,0.0753,2
BUS_0238,2025-03-04,3109,0.0809,2
BUS_0238,2025-03-11,3159,0.0719,2
BUS_0238,2025-03-18,3231,0.0656,3
BUS_0238,2025-03-25,3306,0.0674,6
BUS_0238,2025-04-01,3360,0.0609,3
BUS_0238,2025-04-08,3416,0.0631,4
BUS_0238,2025-04-15,3449,0.0695,3
BUS_0238,2025-04-22,3514,,2
BUS_0238,2025-04-29,3549,0.0816,4
BUS_0238,2025-05-06,3588,0.0781,3
BUS_0238,2025-05-13,3666,0.058,3
BUS_0238,2025-05-20,3742,0.0845,3
BUS_0238,2025-05-27,3776,0.0776,5
BUS_0238,2025-06-03,3866,0.0499,4
BUS_0238,2025-06-10,3922,0.0725,3
BUS_0238,2025-06-17,4018,0.0781,1
BUS_0238,2025-06-24,4074,0.053,2
BUS_0238,2025-07-01,4177,0.0762,2
BUS_0238,2025-07-08,4277,0.0529,4
BUS_0238,2025-07-15,4343,0.0502,6
BUS_0239,2024-07-23,1038,0.0462,0
BUS_0239,2024-07-30,1048,0.036,2
BUS_0239,2024-08-06,1061,0.0531,5
BUS_0239,2024-08-13,1075,0.0419,3
BUS_0239,2024-08-20,1084,0.0602,2
BUS_0239,2024-08-27,1100,0.0413,1
BUS_0239,2024-09-03,1114,,1
BUS_0239,2024-09-10,1130,0.0481,3
BUS_0239,2024-09-17,1140,0.0397,1
BUS_0239,2024-09-24,1151,0.0498,3
BUS_0239,2024-10-01,1155,0.0479,1
BUS_0239,2024-10-08,1163,0.056,1
BUS_0239,2024-10-15,1167,0.0517,0
BUS_0239,2024-10-22,1179,0.0378,2
BUS_0239,2024-10-29,1178,0.0408,2
BUS_0239,2024-11-05,1183,0.0551,2
BUS_0239,2024-11-12,1195,0.0507,2
BUS_0239,2024-11-19,1210,0.05,6
BUS_0239,2024-11-26,1220,0.0391,4
BUS_0239,2024-12-03,1227,0.0503,3
BUS_0239,2024-12-10,1231,0.0473,4
BUS_0239,2024-12-17,1238,0.0358,2
BUS_0239,2024-12-24,1250,0.0503,1
BUS_0239,2024-12-31,1254,0.0588,1
BUS_0239,2025-01-07,1261,0.048,3
BUS_0239,2025-01-14,1271,0.0397,3
BUS_0239,2025-01-21,1293,0.0576,2
BUS_0239,2025-01-28,1286,0.0393,3
BUS_0239,2025-02-04,1294,0.053,3
BUS_0239,2025-02-11,1308,0.0507,4
BUS_0239,2025-02-18,1333,0.0453,3
BUS_0239,2025-02-25,1336,0.054,7
BUS_0239,2025-03-04,1353,0.0441,3
BUS_0239,2025-03-11,1380,0.0521,2
BUS_0239,2025-03-18,1373,0.048,5
BUS_0239,2025-03-25,1379,0.062,2
BUS_0239,2025-04-01,1382,0.062,2
BUS_0239,2025-04-08,1395,,6
BUS_0239,2025-04-15,1411,0.0605,2
BUS_0239,2025-04-22,1415,0.0513,6
BUS_0239,2025-04-29,1424,0.0463,3
BUS_0239,2025-05-06,1433,0.0508,4
BUS_0239,2025-05-13,1440,0.0447,3
BUS_0239,2025-05-20,1455,0.0551,5
BUS_0239,2025-05-27,1464,0.0607,2
BUS_0239,2025-06-03,1470,0.0484,5
BUS_0239,2025-06-10,1482,0.0577,2
BUS_0239,2025-06-17,1496,0.0598,4
BUS_0239,2025-06-24,1501,0.0561,2
BUS_0239,2025-07-01,1518,0.054,1
BUS_0239,2025-07-08,1527,,2
BUS_0239,2025-07-15,1549,0.0601,5
BUS_0240,2024-07-23,2389,0.0869,11
BUS_0240,2024-07-30,2468,0.0777,10
BUS_0240,2024-08-06,2522,0.1082,3
BUS_0240,2024-08-13,2601,0.075,7
BUS_0240,2024-08-20,2671,0.0851,4
BUS_0240,2024-08-27,2750,0.0953,6
BUS_0240,2024-09-03,2854,0.1118,5
BUS_0240,2024-09-10,2934,0.0904,6
BUS_0240,2024-09-17,3022,0.1143,4
BUS_0240,2024-09-24,3086,0.1261,9
BUS_0240,2024-10-01,3194,0.12,10
BUS_0240,2024-10-08,3297,0.1022,4
BUS_0240,2024-10-15,3373,0.0748,6
BUS_0240,2024-10-22,3468,0.0858,8
BUS_0240,2024-10-29,3555,0.0838,2
BUS_0240,2024-11-05,3682,0.0914,5
BUS_0240,2024-11-12,3779,0.0821,10
BUS_0240,2024-11-19,3858,0.1148,6
BUS_0240,2024-11-26,3984,0.1124,2
BUS_0240,2024-12-03,4134,0.0812,5
BUS_0240,2024-12-10,4242,0.1179,5
BUS_0240,2024-12-17,4342,0.0915,4
BUS_0240,2024-12-24,4466,0.0998,8
BUS_0240,2024-12-31,4583,0.0939,2
BUS_0240,2025-01-07,4744,0.1096,6
BUS_0240,2025-01-14,4858,0.0845,6
BUS_0240,2025-01-21,5032,0.0968,6
BUS_0240,2025-01-28,5182,0.105,10
BUS_0240,2025-02-04,5312,0.1059,7
BUS_0240,2025-02-11,5454,0.0941,6
BUS_0240,2025-02-18,5625,0.1056,7
BUS_0240,2025-02-25,5786,0.0991,4
BUS_0240,2025-03-04,5999,0.072,1
BUS_0240,2025-03-11,6165,0.0794,5
BUS_0240,2025-03-18,6284,0.0674,7
BUS_0240,2025-03-25,6494,0.0968,2
BUS_0240,2025-04-01,6643,0.1015,9
BUS_0240,2025-04-08,6774,0.1074,8
BUS_0240,2025-04-15,6932,0.0868,3
BUS_0240,2025-04-22,7124,0.1045,3
BUS_0240,2025-04-29,7373,0.0891,7
BUS_0240,2025-05-06,7617,0.1155,5
BUS_0240,2025-05-13,7820,0.1194,3
BUS_0240,2025-05-20,7989,0.101,7
BUS_0240,2025-05-27,8234,0.0791,4
BUS_0240,2025-06-03,8443,0.1085,6
BUS_0240,2025-06-10,8729,0.0627,8
BUS_0240,2025-06-17,9042,0.0857,6
BUS_0240,2025-06-24,9252,0.1301,10
BUS_0240,2025-07-01,9478,0.1016,3
BUS_0240,2025-07-08,9778,0.1045,8
BUS_0240,2025-07-15,9974,0.0977,5
BUS_0241,2024-07-23,751,0.0356,4
BUS_0241,2024-07-30,747,0.0461,1
BUS_0241,2024-08-06,747,0.0289,2
BUS_0241,2024-08-13,752,0.0319,2
BUS_0241,2024-08-20,745,0.0312,3
BUS_0241,2024-08-27,743,0.0422,0
BUS_0241,2024-09-03,754,0.0305,4
BUS_0241,2024-09-10,754,0.0391,1
BUS_0241,2024-09-17,757,0.0452,3
BUS_0241,2024-09-24,761,0.0362,0
BUS_0241,2024-10-01,760,0.0464,4
BUS_0241,2024-10-08,759,0.0331,2
BUS_0241,2024-10-15,760,0.0394,1
BUS_0241,2024-10-22,759,0.0282,1
BUS_0241,2024-10-29,761,0.0337,0
BUS_0241,2024-11-05,765,0.0378,0
BUS_0241,2024-11-12,769,0.0387,1
BUS_0241,2024-11-19,771,0.0369,4
BUS_0241,2024-11-26,776,0.0391,2
BUS_0241,2024-12-03,781,0.0295,0
BUS_0241,2024-12-10,782,0.0358,0
BUS_0241,2024-12-17,781,0.0385,4
BUS_0241,2024-12-24,782,0.0449,1
BUS_0241,2024-12-31,791,0.0322,4
BUS_0241,2025-01-07,785,0.043,0
BUS_0241,2025-01-14,791,0.0443,6
BUS_0241,2025-01-21,789,0.0409,4
BUS_0241,2025-01-28,794,0.0381,3
BUS_0241,2025-02-04,797,0.0406,0
BUS_0241,2025-02-11,808,0.0483,2
BUS_0241,2025-02-18,812,0.0278,1
BUS_0241,2025-02-25,817,0.0264,2
BUS_0241,2025-03-04,819,0.0404,2
BUS_0241,2025-03-11,823,0.0375,3
BUS_0241,2025-03-18,826,0.0387,2
BUS_0241,2025-03-25,829,0.0375,4
BUS_0241,2025-04-01,824,0.0424,2
BUS_0241,2025-04-08,829,0.0344,0
BUS_0241,2025-04-15,827,0.0483,4
BUS_0241,2025-04-22,828,0.0341,5
BUS_0241,2025-04-29,828,0.039,1
BUS_0241,2025-05-06,837,0.0288,4
BUS_0241,2025-05-13,838,0.04,3
BUS_0241,2025-05-20,839,0.0488,2
BUS_0241,2025-05-27,846,0.0397,3
BUS_0241,2025-06-03,849,0.0361,1
BUS_0241,2025-06-10,853,0.0365,2
BUS_0241,2025-06-17,851,,3
BUS_0241,2025-06-24,854,0.0274,4
BUS_0241,2025-07-01,853,0.0483,1
BUS_0241,2025-07-08,861,0.0397,5
BUS_0241,2025-07-15,871,0.0388,2
BUS_0243,2024-07-23,498,,1
BUS_0243,2024-07-30,498,0.0282,1
BUS_0243,2024-08-06,498,0.0325,4
BUS_0243,2024-08-13,495,0.0249,2
BUS_0243,2024-08-20,493,0.03,0
BUS_0243,2024-08-27,494,0.0294,1
BUS_0243,2024-09-03,491,0.0328,1
BUS_0243,2024-09-10,489,0.0188,0
BUS_0243,2024-09-17,490,0.0303,1
BUS_0243,2024-09-24,491,0.0241,1
BUS_0243,2024-10-01,494,0.0322,1
BUS_0243,2024-10-08,498,0.0344,1
BUS_0243,2024-10-15,499,0.0298,2
BUS_0243,2024-10-22,497,0.0198,1
BUS_0243,2024-10-29,497,0.0234,2
BUS_0243,2024-11-05,492,0.023,0
BUS_0243,2024-11-12,485,0.0162,1
BUS_0243,2024-11-19,484,0.0276,1
BUS_0243,2024-11-26,486,0.0225,4
BUS_0243,2024-12-03,487,0.0277,2
BUS_0243,2024-12-10,482,0.0211,3
BUS_0243,2024-12-17,480,0.0308,1
BUS_0243,2024-12-24,482,0.0258,2
BUS_0243,2024-12-31,478,0.029,0
BUS_0243,2025-01-07,471,0.0297,2
BUS_0243,2025-01-14,475,0.0225,0
BUS_0243,2025-01-21,471,0.0171,1
BUS_0243,2025-01-28,471,0.0218,1
BUS_0243,2025-02-04,473,0.0288,2
BUS_0243,2025-02-11,477,0.024,2
BUS_0243,2025-02-18,476,0.0273,1
BUS_0243,2025-02-25,471,0.0294,1
BUS_0243,2025-03-04,468,,2
BUS_0243,2025-03-11,466,0.0279,1
BUS_0243,2025-03-18,468,0.0244,0
BUS_0243,2025-03-25,466,0.0325,1
BUS_0243,2025-04-01,465,0.0268,2
BUS_0243,2025-04-08,461,0.0264,0
BUS_0243,2025-04-15,457,0.0292,0
BUS_0243,2025-04-22,454,,1
BUS_0243,2025-04-29,453,0.0214,2
BUS_0243,2025-05-06,450,,0
BUS_0243,2025-05-13,448,0.0246,0
BUS_0243,2025-05-20,449,0.0272,1
BUS_0243,2025-05-27,450,0.0253,1
BUS_0243,2025-06-03,448,0.0265,0
BUS_0243,2025-06-10,446,0.0224,1
BUS_0243,2025-06-17,446,0.0256,0
BUS_0243,2025-06-24,443,0.0182,0
BUS_0243,2025-07-01,439,0.0262,1
BUS_0243,2025-07-08,435,0.0273,0
BUS_0243,2025-07-15,433,0.0266,0
BUS_0244,2024-07-23,845,0.0281,3
BUS_0244,2024-07-30,846,0.0277,2
BUS_0244,2024-08-06,848,0.0265,0
BUS_0244,2024-08-13,850,0.0303,2
BUS_0244,2024-08-20,848,0.0264,1
BUS_0244,2024-08-27,841,0.0295,3
BUS_0244,2024-09-03,843,0.0298,2
BUS_0244,2024-09-10,845,0.0194,2
BUS_0244,2024-09-17,847,0.0268,1
BUS_0244,2024-09-24,840,0.0329,1
BUS_0244,2024-10-01,844,0.0299,1
BUS_0244,2024-10-08,848,0.0233,3
BUS_0244,2024-10-15,849,0.0305,1
BUS_0244,2024-10-22,844,0.0305,2
BUS_0244,2024-10-29,850,0.0313,2
BUS_0244,2024-11-05,849,0.0269,2
BUS_0244,2024-11-12,846,0.0283,1
BUS_0244,2024-11-19,850,0.0281,0
BUS_0244,2024-11-26,846,0.0328,0
BUS_0244,2024-12-03,848,0.0254,4
BUS_0244,2024-12-10,846,0.0271,1
BUS_0244,2024-12-17,844,0.0263,1
BUS_0244,2024-12-24,842,0.0288,1
BUS_0244,2024-12-31,837,0.029,0
BUS_0244,2025-01-07,835,0.0317,1
BUS_0244,2025-01-14,825,0.0258,0
BUS_0244,2025-01-21,824,0.027,0
BUS_0244,2025-01-28,818,0.0294,1
BUS_0244,2025-02-04,813,0.0292,0
BUS_0244,2025-02-11,806,0.0265,1
BUS_0244,2025-02-18,807,0.0292,2
BUS_0244,2025-02-25,802,0.0354,2
BUS_0244,2025-03-04,795,0.0279,1
BUS_0244,2025-03-11,790,0.0204,1
BUS_0244,2025-03-18,788,0.0274,0
BUS_0244,2025-03-25,784,0.0348,0
BUS_0244,2025-04-01,784,0.026,3
BUS_0244,2025-04-08,787,0.0302,0
BUS_0244,2025-04-15,789,0.0297,0
BUS_0244,2025-04-22,787,0.0293,1
BUS_0244,2025-04-29,787,0.0313,0
BUS_0244,2025-05-06,785,0.0284,0
BUS_0244,2025-05-13,788,0.0199,1
BUS_0244,2025-05-20,792,0.0238,2
BUS_0244,2025-05-27,789,,1
BUS_0244,2025-06-03,783,0.029,1
BUS_0244,2025-06-10,782,0.0301,1
BUS_0244,2025-06-17,775,0.0238,0
BUS_0244,2025-06-24,776,0.0235,0
BUS_0244,2025-07-01,775,0.0243,3
BUS_0244,2025-07-08,770,0.0304,0
BUS_0244,2025-07-15,765,0.0248,0
BUS_0245,2024-07-23,1507,0.07,1
BUS_0245,2024-07-30,1549,0.0685,4
BUS_0245,2024-08-06,1572,0.0702,4
BUS_0245,2024-08-13,1604,0.062,5
BUS_0245,2024-08-20,1636,0.0735,6
BUS_0245,2024-08-27,1664,0.0725,7
BUS_0245,2024-09-03,1696,0.0823,5
BUS_0245,2024-09-10,1731,0.075,4
BUS_0245,2024-09-17,1775,0.0642,4
BUS_0245,2024-09-24,1812,0.0796,2
BUS_0245,2024-10-01,1849,0.0696,4
BUS_0245,2024-10-08,1893,0.0858,5
BUS_0245,2024-10-15,1919,0.0785,7
BUS_0245,2024-10-22,1938,0.0667,3
BUS_0245,2024-10-29,1980,0.0679,3
BUS_0245,2024-11-05,2011,0.0571,1
BUS_0245,2024-11-12,2050,0.0806,4
BUS_0245,2024-11-19,2076,0.075,4
BUS_0245,2024-11-26,2114,0.0448,5
BUS_0245,2024-12-03,2152,0.0731,8
BUS_0245,2024-12-10,2172,0.0617,4
BUS_0245,2024-12-17,2205,0.0502,6
BUS_0245,2024-12-24,2252,0.0601,5
BUS_0245,2024-12-31,2273,0.0738,4
BUS_0245,2025-01-07,2314,0.0689,3
BUS_0245,2025-01-14,2359,,2
BUS_0245,2025-01-21,2397,0.0479,1
BUS_0245,2025-01-28,2437,0.0565,4
BUS_0245,2025-02-04,2495,0.0773,6
BUS_0245,2025-02-11,2533,0.0783,5
BUS_0245,2025-02-18,2585,0.0811,4
BUS_0245,2025-02-25,2627,,2
BUS_0245,2025-03-04,2656,0.0827,2
BUS_0245,2025-03-11,2702,0.0683,7
BUS_0245,2025-03-18,2743,0.0667,4
BUS_0245,2025-03-25,2790,0.0737,4
BUS_0245,2025-04-01,2815,0.0585,2
BUS_0245,2025-04-08,2885,0.0864,4
BUS_0245,2025-04-15,2931,0.0814,3
BUS_0245,2025-04-22,2963,0.0574,7
BUS_0245,2025-04-29,3017,0.0679,8
BUS_0245,2025-05-06,3073,,6
BUS_0245,2025-05-13,3100,0.0589,3
BUS_0245,2025-05-20,3172,0.0908,3
BUS_0245,2025-05-27,3218,0.0785,1
BUS_0245,2025-06-03,3273,0.0639,2
BUS_0245,2025-06-10,3334,0.0831,5
BUS_0245,2025-06-17,3390,0.0725,4
BUS_0245,2025-06-24,3437,0.0646,3
BUS_0245,2025-07-01,3485,0.0832,2
BUS_0245,2025-07-08,3531,0.0744,5
BUS_0245,2025-07-15,3579,0.0831,5
BUS_0246,2024-07-23,808,0.0422,1
BUS_0246,2024-07-30,812,0.0371,3
BUS_0246,2024-08-06,816,0.047,3
BUS_0246,2024-08-13,822,0.0456,5
BUS_0246,2024-08-20,825,0.0414,3
BUS_0246,2024-08-27,829,0.0406,0
BUS_0246,2024-09-03,833,0.044,1
BUS_0246,2024-09-10,830,0.05,3
BUS_0246,2024-09-17,833,0.0399,2
BUS_0246,2024-09-24,839,0.0433,3
BUS_0246,2024-10-01,844,0.0389,1
BUS_0246,2024-10-08,853,0.0395,5
BUS_0246,2024-10-15,861,0.0315,2
BUS_0246,2024-10-22,863,0.0506,2
BUS_0246,2024-10-29,869,0.0362,4
BUS_0246,2024-11-05,873,0.0422,1
BUS_0246,2024-11-12,874,0.0316,0
BUS_0246,2024-11-19,872,0.048,2
BUS_0246,2024-11-26,880,0.0366,3
BUS_0246,2024-12-03,884,0.0402,3
BUS_0246,2024-12-10,882,0.0426,0
BUS_0246,2024-12-17,877,0.0483,0
BUS_0246,2024-12-24,886,0.0461,4
BUS_0246,2024-12-31,889,0.0463,2
BUS_0246,2025-01-07,890,0.0411,0
BUS_0246,2025-01-14,905,0.0427,0
BUS_0246,2025-01-21,906,0.0432,1
BUS_0246,2025-01-28,911,0.0493,2
BUS_0246,2025-02-04,915,0.0422,3
BUS_0246,2025-02-11,918,0.0316,3
BUS_0246,2025-02-18,923,0.039,0
BUS_0246,2025-02-25,927,0.0417,1
BUS_0246,2025-03-04,928,0.0364,0
BUS_0246,2025-03-11,926,0.0371,1
BUS_0246,2025-03-18,934,0.0442,3
BUS_0246,2025-03-25,938,0.053,0
BUS_0246,2025-04-01,938,0.0362,3
BUS_0246,2025-04-08,940,0.0488,3
BUS_0246,2025-04-15,947,0.0381,1
BUS_0246,2025-04-22,956,0.0476,5
BUS_0246,2025-04-29,953,0.0556,4
BUS_0246,2025-05-06,947,0.0316,1
BUS_0246,2025-05-13,951,0.0482,2
BUS_0246,2025-05-20,959,0.0375,1
BUS_0246,2025-05-27,953,0.0416,1
BUS_0246,2025-06-03,964,0.0486,1
BUS_0246,2025-06-10,969,0.0382,3
BUS_0246,2025-06-17,975,0.0374,2
BUS_0246,2025-06-24,990,0.0419,2
BUS_0246,2025-07-01,986,0.0392,1
BUS_0246,2025-07-08,989,0.0317,0
BUS_0246,2025-07-15,998,0.0365,0
BUS_0247,2024-07-23,1132,0.0436,1
BUS_0247,2024-07-30,1147,0.0442,1
BUS_0247,2024-08-06,1156,0.0513,1
BUS_0247,2024-08-13,1158,0.0452,0
BUS_0247,2024-08-20,1160,0.0463,3
BUS_0247,2024-08-27,1165,0.0465,1
BUS_0247,2024-09-03,1165,0.0501,4
BUS_0247,2024-09-10,1175,0.0415,4
BUS_0247,2024-09-17,1182,0.0471,1
BUS_0247,2024-09-24,1201,0.0261,2
BUS_0247,2024-10-01,1211,0.0437,0
BUS_0247,2024-10-08,1209,0.0424,5
BUS_0247,2024-10-15,1213,,2
BUS_0247,2024-10-22,1216,0.0473,1
BUS_0247,2024-10-29,1233,0.0385,1
BUS_0247,2024-11-05,1237,0.0344,2
BUS_0247,2024-11-12,1252,0.041,2
BUS_0247,2024-11-19,1255,0.0434,4
BUS_0247,2024-11-26,1264,0.0392,2
BUS_0247,2024-12-03,1264,0.0467,4
BUS_0247,2024-12-10,1263,0.0324,3
BUS_0247,2024-12-17,1264,0.0402,1
BUS_0247,2024-12-24,1259,0.0374,2
BUS_0247,2024-12-31,1267,0.0463,1
BUS_0247,2025-01-07,1276,0.0388,0
BUS_0247,2025-01-14,1284,0.0429,1
BUS_0247,2025-01-21,1286,0.0503,1
BUS_0247,2025-01-28,1296,0.0408,1
BUS_0247,2025-02-04,1301,0.047,2
BUS_0247,2025-02-11,1311,0.0441,1
BUS_0247,2025-02-18,1318,0.0501,2
BUS_0247,2025-02-25,1327,0.0339,4
BUS_0247,2025-03-04,1334,0.0278,3
BUS_0247,2025-03-11,1348,0.0427,2
BUS_0247,2025-03-18,1363,0.0498,2
BUS_0247,2025-03-25,1363,0.0469,1
BUS_0247,2025-04-01,1356,0.0498,1
BUS_0247,2025-04-08,1350,0.0481,3
BUS_0247,2025-04-15,1362,0.03,2
BUS_0247,2025-04-22,1364,0.032,3
BUS_0247,2025-04-29,1375,0.05,1
BUS_0247,2025-05-06,1380,0.0333,3
BUS_0247,2025-05-13,1380,0.0369,2
BUS_0247,2025-05-20,1392,0.0403,2
BUS_0247,2025-05-27,1389,0.0502,0
BUS_0247,2025-06-03,1392,0.0416,2
BUS_0247,2025-06-10,1396,0.0403,2
BUS_0247,2025-06-17,1401,,2
BUS_0247,2025-06-24,1404,0.0394,1
BUS_0247,2025-07-01,1416,0.037,2
BUS_0247,2025-07-08,1412,0.0418,3
BUS_0247,2025-07-15,1406,0.0436,2
BUS_0248,2024-07-23,1433,0.0575,4
BUS_0248,2024-07-30,1455,0.0624,1
BUS_0248,2024-08-06,1489,0.0769,6
BUS_0248,2024-08-13,1513,0.062,4
BUS_0248,2024-08-20,1527,0.0644,5
BUS_0248,2024-08-27,1557,0.0676,2
BUS_0248,2024-09-03,1577,0.0767,2
BUS_0248,2024-09-10,1599,0.0862,6
BUS_0248,2024-09-17,1618,0.0674,5
BUS_0248,2024-09-24,1654,0.0645,3
BUS_0248,2024-10-01,1671,0.0676,7
BUS_0248,2024-10-08,1695,0.0637,3
BUS_0248,2024-10-15,1735,0.0878,3
BUS_0248,2024-10-22,1768,0.0859,1
BUS_0248,2024-10-29,1809,0.0481,6
BUS_0248,2024-11-05,1836,0.0564,7
BUS_0248,2024-11-12,1849,0.0726,2
BUS_0248,2024-11-19,1877,0.0579,5
BUS_0248,2024-11-26,1922,0.0673,3
BUS_0248,2024-12-03,1952,0.0629,2
BUS_0248,2024-12-10,1982,0.0772,4
BUS_0248,2024-12-17,2036,0.0603,4
BUS_0248,2024-12-24,2080,0.0567,2
BUS_0248,2024-12-31,2103,0.0653,2
BUS_0248,2025-01-07,2151,0.0714,4
BUS_0248,2025-01-14,2186,,4
BUS_0248,2025-01-21,2239,0.0691,9
BUS_0248,2025-01-28,2279,0.0642,4
BUS_0248,2025-02-04,2323,0.0598,6
BUS_0248,2025-02-11,2354,0.0862,1
BUS_0248,2025-02-18,2386,0.0643,2
BUS_0248,2025-02-25,2432,0.0622,3
BUS_0248,2025-03-04,2469,0.0593,9
BUS_0248,2025-03-11,2494,0.0526,4
BUS_0248,2025-03-18,2546,0.0668,4
BUS_0248,2025-03-25,2588,0.0625,2
BUS_0248,2025-04-01,2622,0.0641,4
BUS_0248,2025-04-08,2670,0.0791,9
BUS_0248,2025-04-15,2701,0.0778,4
BUS_0248,2025-04-22,2759,0.0836,3
BUS_0248,2025-04-29,2823,0.0605,3
BUS_0248,2025-05-06,2846,0.0605,4
BUS_0248,2025-05-13,2896,0.076,4
BUS_0248,2025-05-20,2960,0.0627,3
BUS_0248,2025-05-27,3002,0.0567,2
BUS_0248,2025-06-03,3061,0.0541,2
BUS_0248,2025-06-10,3091,0.053,5
BUS_0248,2025-06-17,3138,0.0641,5
BUS_0248,2025-06-24,3196,,6
BUS_0248,2025-07-01,3256,0.0723,3
BUS_0248,2025-07-08,3333,0.0643,6
BUS_0248,2025-07-15,3352,0.0677,5
BUS_0249,2024-07-23,383,0.0258,0
BUS_0249,2024-07-30,379,0.0241,0
BUS_0249,2024-08-06,380,0.024,0
BUS_0249,2024-08-13,378,0.0227,1
BUS_0249,2024-08-20,378,0.0307,2
BUS_0249,2024-08-27,375,0.0221,0
BUS_0249,2024-09-03,374,0.0226,0
BUS_0249,2024-09-10,369,0.0169,0
BUS_0249,2024-09-17,367,0.0205,0
BUS_0249,2024-09-24,364,0.0237,1
BUS_0249,2024-10-01,363,0.0184,0
BUS_0249,2024-10-08,362,0.0233,0
BUS_0249,2024-10-15,361,0.0199,0
BUS_0249,2024-10-22,360,0.0262,3
BUS_0249,2024-10-29,359,0.0247,1
BUS_0249,2024-11-05,359,0.0194,0
BUS_0249,2024-11-12,361,0.0226,0
BUS_0249,2024-11-19,356,0.0193,0
BUS_0249,2024-11-26,353,0.021,0
BUS_0249,2024-12-03,350,0.0209,0
BUS_0249,2024-12-10,350,,0
BUS_0249,2024-12-17,349,0.0183,0
BUS_0249,2024-12-24,348,0.0259,2
BUS_0249,2024-12-31,345,0.0207,0
BUS_0249,2025-01-07,346,0.0196,2
BUS_0249,2025-01-14,345,0.0215,0
BUS_0249,2025-01-21,345,0.0182,2
BUS_0249,2025-01-28,342,0.0134,0
BUS_0249,2025-02-04,342,0.0178,0
BUS_0249,2025-02-11,341,0.0272,0
BUS_0249,2025-02-18,337,0.0183,0
BUS_0249,2025-02-25,335,0.021,0
BUS_0249,2025-03-04,334,0.0256,0
